"","x"
"4417","Pionites melanocephalus"
"4418","Pionites xanthomerius"
"4419","Pionites xanthurus"
"4420","Pionopsitta pileata"
"4421","Pionus chalcopterus"
"4422","Pionus fuscus"
"4423","Pionus maximiliani"
"4424","Pionus menstruus"
"4425","Pionus reichenowi"
"4426","Pionus senilis"
"4427","Pionus seniloides"
"4428","Pionus sordidus"
"4429","Pionus tumultuosus"
"4430","Platycercus adscitus"
"4431","Platycercus caledonicus"
"4432","Platycercus elegans"
"4433","Platycercus eximius"
"4434","Platycercus icterotis"
"4435","Platycercus venustus"
"4436","Poicephalus crassus"
"4437","Poicephalus cryptoxanthus"
"4438","Poicephalus flavifrons"
"4439","Poicephalus fuscicollis"
"4440","Poicephalus gulielmi"
"4441","Poicephalus meyeri"
"4442","Poicephalus robustus"
"4443","Poicephalus rueppellii"
"4444","Poicephalus rufiventris"
"4445","Poicephalus senegalus"
"4446","Polytelis alexandrae"
"4447","Polytelis anthopeplus"
"4448","Polytelis swainsonii"
"4449","Primolius auricollis"
"4450","Primolius couloni"
"4451","Primolius maracana"
"4452","Prioniturus discurus"
"4453","Prioniturus flavicans"
"4454","Prioniturus luconensis"
"4455","Prioniturus mada"
"4456","Prioniturus mindorensis"
"4457","Prioniturus montanus"
"4458","Prioniturus platenae"
"4459","Prioniturus platurus"
"4460","Prioniturus verticalis"
"4461","Prioniturus waterstradti"
"4462","Prosopeia personata"
"4463","Prosopeia splendens"
"4464","Prosopeia tabuensis"
"4465","Psephotellus chrysopterygius"
"4466","Psephotellus dissimilis"
"4467","Psephotellus varius"
"4468","Psephotus haematonotus"
"4469","Pseudeos fuscata"
"4470","Psilopsiagon aurifrons"
"4471","Psilopsiagon aymara"
"4472","Psittacara acuticaudatus"
"4473","Psittacara chloropterus"
"4474","Psittacara erythrogenys"
"4475","Psittacara euops"
"4476","Psittacara finschi"
"4477","Psittacara frontatus"
"4478","Psittacara holochlorus"
"4479","Psittacara leucophthalmus"
"4480","Psittacara mitratus"
"4481","Psittacara rubritorquis"
"4482","Psittacara wagleri"
"4483","Psittacella brehmii"
"4484","Psittacella lorentzi"
"4485","Psittacella madaraszi"
"4486","Psittacella modesta"
"4487","Psittacella picta"
"4488","Psittacula alexandri"
"4489","Psittacula caniceps"
"4490","Psittacula derbiana"
"4491","Psittaculirostris cervicalis"
"4492","Psittaculirostris desmarestii"
"4493","Psittaculirostris edwardsii"
"4494","Psittaculirostris godmani"
"4495","Psittaculirostris salvadorii"
"4496","Psittacus erithacus"
"4497","Psittacus timneh"
"4498","Psitteuteles goldiei"
"4499","Psitteuteles versicolor"
"4500","Psittinus abbotti"
"4501","Psittinus cyanurus"
"4502","Psittrichas fulgidus"
"4503","Purpureicephalus spurius"
"4504","Pyrilia aurantiocephala"
"4505","Pyrilia barrabandi"
"4506","Pyrilia caica"
"4507","Pyrilia haematotis"
"4508","Pyrilia pulchra"
"4509","Pyrilia pyrilia"
"4510","Pyrilia vulturina"
"4511","Pyrrhura albipectus"
"4512","Pyrrhura amazonum"
"4513","Pyrrhura caeruleiceps"
"4514","Pyrrhura calliptera"
"4515","Pyrrhura chapmani"
"4516","Pyrrhura cruentata"
"4517","Pyrrhura devillei"
"4518","Pyrrhura egregia"
"4519","Pyrrhura eisenmanni"
"4520","Pyrrhura emma"
"4521","Pyrrhura frontalis"
"4522","Pyrrhura griseipectus"
"4523","Pyrrhura hoematotis"
"4524","Pyrrhura hoffmanni"
"4525","Pyrrhura lepida"
"4526","Pyrrhura leucotis"
"4527","Pyrrhura lucianii"
"4528","Pyrrhura melanura"
"4529","Pyrrhura molinae"
"4530","Pyrrhura orcesi"
"4531","Pyrrhura pacifica"
"4532","Pyrrhura parvifrons"
"4533","Pyrrhura perlata"
"4534","Pyrrhura peruviana"
"4535","Pyrrhura pfrimeri"
"4536","Pyrrhura picta"
"4537","Pyrrhura rhodocephala"
"4538","Pyrrhura roseifrons"
"4539","Pyrrhura rupicola"
"4540","Pyrrhura snethlageae"
"4541","Pyrrhura subandina"
"4542","Pyrrhura viridicata"
"4543","Rhynchopsitta pachyrhyncha"
"4544","Rhynchopsitta terrisi"
"4545","Tanygnathus everetti"
"4546","Tanygnathus gramineus"
"4547","Tanygnathus lucionensis"
"4548","Tanygnathus megalorynchos"
"4549","Tanygnathus sumatranus"
"4550","Touit batavicus"
"4551","Touit costaricensis"
"4552","Touit dilectissimus"
"4553","Touit huetii"
"4554","Touit melanonotus"
"4555","Touit purpuratus"
"4556","Touit stictopterus"
"4557","Touit surdus"
"4558","Trichoglossus capistratus"
"4559","Trichoglossus chlorolepidotus"
"4560","Trichoglossus euteles"
"4561","Trichoglossus flavoviridis"
"4562","Trichoglossus forsteni"
"4563","Trichoglossus haematodus"
"4564","Trichoglossus iris"
"4565","Trichoglossus johnstoniae"
"4566","Trichoglossus meyeri"
"4567","Trichoglossus moluccanus"
"4568","Trichoglossus ornatus"
"4569","Trichoglossus rosenbergii"
"4570","Trichoglossus rubiginosus"
"4571","Trichoglossus rubritorquis"
"4572","Trichoglossus weberi"
"4573","Triclaria malachitacea"
"4574","Vini australis"
"4575","Vini kuhlii"
"4576","Vini peruviana"
"4577","Vini stepheni"
"4578","Vini ultramarina"
"4579","Nestor meridionalis"
"4580","Nestor notabilis"
"4581","Strigops habroptila"
"4582","Pterocles alchata"
"4583","Pterocles bicinctus"
"4584","Pterocles burchelli"
"4585","Pterocles coronatus"
"4586","Pterocles decoratus"
"4587","Pterocles exustus"
"4588","Pterocles gutturalis"
"4589","Pterocles indicus"
"4590","Pterocles lichtensteinii"
"4591","Pterocles namaqua"
"4592","Pterocles orientalis"
"4593","Pterocles personatus"
"4594","Pterocles quadricinctus"
"4595","Pterocles senegallus"
"4596","Syrrhaptes paradoxus"
"4597","Syrrhaptes tibetanus"
"4598","Aptenodytes forsteri"
"4599","Aptenodytes patagonicus"
"4600","Eudyptes chrysocome"
"4601","Eudyptes chrysolophus"
"4602","Eudyptes moseleyi"
"4603","Eudyptes pachyrhynchus"
"4604","Eudyptes robustus"
"4605","Eudyptes schlegeli"
"4606","Eudyptes sclateri"
"4607","Eudyptula minor"
"4608","Megadyptes antipodes"
"4609","Pygoscelis adeliae"
"4610","Pygoscelis antarcticus"
"4611","Pygoscelis papua"
"4612","Spheniscus demersus"
"4613","Spheniscus humboldti"
"4614","Spheniscus magellanicus"
"4615","Spheniscus mendiculus"
"4616","Aegolius acadicus"
"4617","Aegolius funereus"
"4618","Aegolius harrisii"
"4619","Aegolius ridgwayi"
"4620","Asio abyssinicus"
"4621","Asio capensis"
"4622","Asio clamator"
"4623","Asio flammeus"
"4624","Asio madagascariensis"
"4625","Asio otus"
"4626","Asio stygius"
"4627","Athene blewitti"
"4628","Athene brama"
"4629","Athene cunicularia"
"4630","Athene noctua"
"4631","Athene superciliaris"
"4632","Bubo africanus"
"4633","Bubo ascalaphus"
"4634","Bubo bengalensis"
"4635","Bubo blakistoni"
"4636","Bubo bubo"
"4637","Bubo capensis"
"4638","Bubo cinerascens"
"4639","Bubo coromandus"
"4640","Bubo lacteus"
"4641","Bubo leucostictus"
"4642","Bubo magellanicus"
"4643","Bubo nipalensis"
"4644","Bubo philippensis"
"4645","Bubo poensis"
"4646","Bubo scandiacus"
"4647","Bubo shelleyi"
"4648","Bubo sumatranus"
"4649","Bubo virginianus"
"4650","Ciccaba albitarsis"
"4651","Ciccaba huhula"
"4652","Ciccaba nigrolineata"
"4653","Ciccaba virgata"
"4654","Glaucidium albertinum"
"4655","Glaucidium bolivianum"
"4656","Glaucidium brasilianum"
"4657","Glaucidium brodiei"
"4658","Glaucidium californicum"
"4659","Glaucidium capense"
"4660","Glaucidium castaneum"
"4661","Glaucidium castanopterum"
"4662","Glaucidium castanotum"
"4663","Glaucidium cobanense"
"4664","Glaucidium costaricanum"
"4665","Glaucidium cuculoides"
"4666","Glaucidium gnoma"
"4667","Glaucidium griseiceps"
"4668","Glaucidium hardyi"
"4669","Glaucidium hoskinsii"
"4670","Glaucidium jardinii"
"4671","Glaucidium minutissimum"
"4672","Glaucidium mooreorum"
"4673","Glaucidium nana"
"4674","Glaucidium nubicola"
"4675","Glaucidium palmarum"
"4676","Glaucidium parkeri"
"4677","Glaucidium passerinum"
"4678","Glaucidium perlatum"
"4679","Glaucidium peruanum"
"4680","Glaucidium radiatum"
"4681","Glaucidium sanchezi"
"4682","Glaucidium siju"
"4683","Glaucidium sjostedti"
"4684","Glaucidium tephronotum"
"4685","Glaucidium tucumanum"
"4686","Jubula lettii"
"4687","Ketupa flavipes"
"4688","Ketupa ketupu"
"4689","Ketupa zeylonensis"
"4690","Lophostrix cristata"
"4691","Margarobyas lawrencii"
"4692","Megascops albogularis"
"4693","Megascops asio"
"4694","Megascops atricapilla"
"4695","Megascops barbarus"
"4696","Megascops choliba"
"4697","Megascops clarkii"
"4698","Megascops colombianus"
"4699","Megascops cooperi"
"4700","Megascops gilesi"
"4701","Megascops guatemalae"
"4702","Megascops hoyi"
"4703","Megascops ingens"
"4704","Megascops kennicottii"
"4705","Megascops koepckeae"
"4706","Megascops marshalli"
"4707","Megascops nudipes"
"4708","Megascops petersoni"
"4709","Megascops roboratus"
"4710","Megascops sanctaecatarinae"
"4711","Megascops seductus"
"4712","Megascops trichopsis"
"4713","Megascops vermiculatus"
"4714","Megascops watsonii"
"4715","Micrathene whitneyi"
"4716","Nesasio solomonensis"
"4717","Ninox affinis"
"4718","Ninox boobook"
"4719","Ninox burhani"
"4720","Ninox connivens"
"4721","Ninox forbesi"
"4722","Ninox granti"
"4723","Ninox hantu"
"4724","Ninox hypogramma"
"4725","Ninox ios"
"4726","Ninox jacquinoti"
"4727","Ninox japonica"
"4728","Ninox leucopsis"
"4729","Ninox leventisi"
"4730","Ninox malaitae"
"4731","Ninox meeki"
"4732","Ninox mindorensis"
"4733","Ninox natalis"
"4734","Ninox novaeseelandiae"
"4735","Ninox obscura"
"4736","Ninox ochracea"
"4737","Ninox odiosa"
"4738","Ninox philippensis"
"4739","Ninox punctulata"
"4740","Ninox randi"
"4741","Ninox reyi"
"4742","Ninox roseoaxillaris"
"4743","Ninox rudolfi"
"4744","Ninox rufa"
"4745","Ninox rumseyi"
"4746","Ninox scutulata"
"4747","Ninox spilocephala"
"4748","Ninox spilonotus"
"4749","Ninox squamipila"
"4750","Ninox strenua"
"4751","Ninox sumbaensis"
"4752","Ninox theomacha"
"4753","Ninox variegata"
"4754","Otus alfredi"
"4755","Otus alius"
"4756","Otus angelinae"
"4757","Otus bakkamoena"
"4758","Otus balli"
"4759","Otus beccarii"
"4760","Otus brookii"
"4761","Otus brucei"
"4762","Otus capnodes"
"4763","Otus collari"
"4764","Otus cyprius"
"4765","Otus elegans"
"4766","Otus enganensis"
"4767","Otus everetti"
"4768","Otus feae"
"4769","Otus fuliginosus"
"4770","Otus gurneyi"
"4771","Otus hartlaubi"
"4772","Otus icterorhynchus"
"4773","Otus insularis"
"4774","Otus ireneae"
"4775","Otus jolandae"
"4776","Otus lempiji"
"4777","Otus lettia"
"4778","Otus longicornis"
"4779","Otus magicus"
"4780","Otus manadensis"
"4781","Otus mantananensis"
"4782","Otus mayottensis"
"4783","Otus megalotis"
"4784","Otus mendeni"
"4785","Otus mentawi"
"4786","Otus mindorensis"
"4787","Otus mirus"
"4788","Otus moheliensis"
"4789","Otus nigrorum"
"4790","Otus pamelae"
"4791","Otus pauliani"
"4792","Otus pembaensis"
"4793","Otus rufescens"
"4794","Otus rutilus"
"4795","Otus sagittatus"
"4796","Otus scops"
"4797","Otus semitorques"
"4798","Otus senegalensis"
"4799","Otus siaoensis"
"4800","Otus silvicola"
"4801","Otus socotranus"
"4802","Otus spilocephalus"
"4803","Otus sulaensis"
"4804","Otus sunia"
"4805","Otus tempestatis"
"4806","Otus thilohoffmanni"
"4807","Otus umbra"
"4808","Pseudoscops grammicus"
"4809","Psiloscops flammeolus"
"4810","Ptilopsis granti"
"4811","Ptilopsis leucotis"
"4812","Pulsatrix koeniswaldiana"
"4813","Pulsatrix melanota"
"4814","Pulsatrix perspicillata"
"4815","Pyrroglaux podargina"
"4816","Scotopelia bouvieri"
"4817","Scotopelia peli"
"4818","Scotopelia ussheri"
"4819","Strix aluco"
"4820","Strix butleri"
"4821","Strix chacoensis"
"4822","Strix fulvescens"
"4823","Strix hadorami"
"4824","Strix hylophila"
"4825","Strix leptogrammica"
"4826","Strix nebulosa"
"4827","Strix nivicolum"
"4828","Strix occidentalis"
"4829","Strix ocellata"
"4830","Strix rufipes"
"4831","Strix seloputo"
"4832","Strix uralensis"
"4833","Strix varia"
"4834","Strix woodfordii"
"4835","Surnia ulula"
"4836","Uroglaux dimorpha"
"4837","Xenoglaux loweryi"
"4838","Phodilus assimilis"
"4839","Phodilus badius"
"4840","Phodilus prigoginei"
"4841","Tyto alba"
"4842","Tyto almae"
"4843","Tyto aurantia"
"4844","Tyto capensis"
"4845","Tyto glaucops"
"4846","Tyto inexspectata"
"4847","Tyto longimembris"
"4848","Tyto multipunctata"
"4849","Tyto nigrobrunnea"
"4850","Tyto novaehollandiae"
"4851","Tyto rosenbergii"
"4852","Tyto soumagnei"
"4853","Tyto tenebricosa"
"4854","Apteryx australis"
"4855","Apteryx haastii"
"4856","Apteryx mantelli"
"4857","Apteryx owenii"
"4858","Apteryx rowi"
"4859","Casuarius bennetti"
"4860","Casuarius casuarius"
"4861","Casuarius unappendiculatus"
"4862","Dromaius novaehollandiae"
"4863","Rhea americana"
"4864","Rhea pennata"
"4865","Rhea tarapacensis"
"4866","Struthio camelus"
"4867","Struthio molybdophanes"
"4868","Crypturellus atrocapillus"
"4869","Crypturellus bartletti"
"4870","Crypturellus berlepschi"
"4871","Crypturellus boucardi"
"4872","Crypturellus brevirostris"
"4873","Crypturellus casiquiare"
"4874","Crypturellus cinereus"
"4875","Crypturellus cinnamomeus"
"4876","Crypturellus duidae"
"4877","Crypturellus erythropus"
"4878","Crypturellus kerriae"
"4879","Crypturellus noctivagus"
"4880","Crypturellus obsoletus"
"4881","Crypturellus occidentalis"
"4882","Crypturellus parvirostris"
"4883","Crypturellus ptaritepui"
"4884","Crypturellus soui"
"4885","Crypturellus strigulosus"
"4886","Crypturellus tataupa"
"4887","Crypturellus transfasciatus"
"4888","Crypturellus undulatus"
"4889","Crypturellus variegatus"
"4890","Eudromia elegans"
"4891","Eudromia formosa"
"4892","Nothocercus bonapartei"
"4893","Nothocercus julius"
"4894","Nothocercus nigrocapillus"
"4895","Nothoprocta cinerascens"
"4896","Nothoprocta curvirostris"
"4897","Nothoprocta ornata"
"4898","Nothoprocta pentlandii"
"4899","Nothoprocta perdicaria"
"4900","Nothoprocta taczanowskii"
"4901","Nothura boraquira"
"4902","Nothura darwinii"
"4903","Nothura maculosa"
"4904","Nothura minor"
"4905","Rhynchotus maculicollis"
"4906","Rhynchotus rufescens"
"4907","Taoniscus nanus"
"4908","Tinamotis ingoufi"
"4909","Tinamotis pentlandii"
"4910","Tinamus guttatus"
"4911","Tinamus major"
"4912","Tinamus osgoodi"
"4913","Tinamus solitarius"
"4914","Tinamus tao"
"4915","Anhinga anhinga"
"4916","Anhinga melanogaster"
"4917","Anhinga novaehollandiae"
"4918","Anhinga rufa"
"4919","Fregata andrewsi"
"4920","Fregata aquila"
"4921","Fregata ariel"
"4922","Fregata magnificens"
"4923","Fregata minor"
"4924","Gulosus aristotelis"
"4925","Leucocarbo atriceps"
"4926","Leucocarbo bougainvilliorum"
"4927","Leucocarbo campbelli"
"4928","Leucocarbo carunculatus"
"4929","Leucocarbo chalconotus"
"4930","Leucocarbo colensoi"
"4931","Leucocarbo magellanicus"
"4932","Leucocarbo onslowi"
"4933","Leucocarbo ranfurlyi"
"4934","Leucocarbo verrucosus"
"4935","Microcarbo africanus"
"4936","Microcarbo coronatus"
"4937","Microcarbo melanoleucos"
"4938","Microcarbo niger"
"4939","Microcarbo pygmaeus"
"4940","Nannopterum auritus"
"4941","Nannopterum brasilianus"
"4942","Nannopterum harrisi"
"4943","Phalacrocorax capensis"
"4944","Phalacrocorax capillatus"
"4945","Phalacrocorax carbo"
"4946","Phalacrocorax featherstoni"
"4947","Phalacrocorax fuscescens"
"4948","Phalacrocorax fuscicollis"
"4949","Phalacrocorax neglectus"
"4950","Phalacrocorax nigrogularis"
"4951","Phalacrocorax punctatus"
"4952","Phalacrocorax sulcirostris"
"4953","Phalacrocorax varius"
"4954","Poikilocarbo gaimardi"
"4955","Urile pelagicus"
"4956","Urile penicillatus"
"4957","Urile urile"
"4958","Morus bassanus"
"4959","Morus capensis"
"4960","Morus serrator"
"4961","Papasula abbotti"
"4962","Sula dactylatra"
"4963","Sula granti"
"4964","Sula leucogaster"
"4965","Sula nebouxii"
"4966","Sula sula"
"4967","Sula variegata"
"4968","Apalharpactes mackloti"
"4969","Apalharpactes reinwardtii"
"4970","Apaloderma aequatoriale"
"4971","Apaloderma narina"
"4972","Apaloderma vittatum"
"4973","Euptilotis neoxenus"
"4974","Harpactes ardens"
"4975","Harpactes diardii"
"4976","Harpactes duvaucelii"
"4977","Harpactes erythrocephalus"
"4978","Harpactes fasciatus"
"4979","Harpactes kasumba"
"4980","Harpactes oreskios"
"4981","Harpactes orrhophaeus"
"4982","Harpactes wardi"
"4983","Harpactes whiteheadi"
"4984","Pharomachrus antisianus"
"4985","Pharomachrus auriceps"
"4986","Pharomachrus fulgidus"
"4987","Pharomachrus mocinno"
"4988","Pharomachrus pavoninus"
"4989","Priotelus temnurus"
"4990","Temnotrogon roseigaster"
"4991","Trogon ambiguus"
"4992","Trogon aurantius"
"4993","Trogon bairdii"
"4994","Trogon chionurus"
"4995","Trogon citreolus"
"4996","Trogon clathratus"
"4997","Trogon collaris"
"4998","Trogon comptus"
"4999","Trogon curucui"
"5000","Trogon elegans"
"5001","Trogon massena"
"5002","Trogon melanocephalus"
"5003","Trogon melanurus"
"5004","Trogon mesurus"
"5005","Trogon mexicanus"
"5006","Trogon personatus"
"5007","Trogon rufus"
"5008","Trogon surrucura"
"5009","Trogon violaceus"
"5010","Trogon viridis"
